-6.83495619853398,-16.221705185909354,-24.844823314302374,-29.339787169406634,-56.72327491246379,-37.47596953346062,-56.840966858026476
-7.0116165082927076,-20.370073428762044,-26.797962581742226,-28.115923609753562,-56.14959363681386,-38.69068279283438,-55.762432920649644
-7.103462262116597,-20.828261983386383,-31.58576215523071,-30.081838086687526,-65.28980955719328,-40.52634176647408,-60.91571757602613
-6.767215157263618,-15.722831474948473,-24.472830537514948,-23.01663618677338,-46.76377777101062,-31.01958439219605,-49.43043284861036
-7.184421697123414,-18.764475878805744,-29.25905336844618,-31.425627776671522,-61.79614638319972,-40.808130958885535,-63.220023881798646
-6.962970087344147,-18.77702955906436,-24.98212794087753,-24.102748932223815,-48.64704017578645,-34.28040727385892,-51.44506663896089
-6.941147332048786,-16.14157028947032,-27.516723285629325,-28.47849982133772,-57.72627075527472,-36.61197200270203,-56.518922366491566
-6.873141974826853,-19.544661023332228,-30.620474813607363,-26.515483891938185,-56.62990015958028,-36.2922369570866,-55.1066796901301
-7.046247031910652,-17.787791881214197,-25.92963020554481,-27.739520784182897,-54.60812636684297,-36.67992129110865,-55.9346963377372
-6.947592433122183,-21.502703724214772,-26.591316284440573,-28.16489265712705,-57.06523758720403,-39.04954986992152,-55.567393247996634
-6.829545531482674,-20.653516988843762,-28.666563768436504,-28.15853706941891,-57.06245485098516,-38.7539268094029,-56.8055185314719
-6.916297828609678,-19.971166752520443,-26.08020141607783,-28.858857235146804,-56.58171952448308,-39.23135919203307,-56.78966801108883
-6.995706930655139,-18.82888241040303,-25.996983296340815,-28.50813586117011,-56.440376784589816,-37.97186093566988,-55.90910690260752
-6.977970886036554,-19.08364976352446,-26.281871550128418,-27.5512546803645,-55.21730059591755,-37.161000829235306,-54.594207672524604
-6.897654580587844,-20.593424611722455,-25.503437468604453,-28.906237257751414,-56.61792775824043,-39.335303569787555,-56.336466644100135
-6.982049791863215,-19.61810195111369,-26.321767843286636,-28.382554397927162,-56.11936568237889,-38.88714613159553,-56.045908119121236
-6.865370417327607,-19.140875777739573,-27.918064299468003,-27.800515850816776,-55.89755619801508,-37.51691042654386,-56.14567309923581
-6.998492663985805,-20.0328641681259,-27.05107561434103,-28.844721757506463,-57.48156646360935,-38.892297659014936,-56.93786974756943
-7.000195144330083,-18.35519502420372,-27.26338135462814,-27.52567229785898,-55.88421551225583,-36.87029553455142,-54.99877990555734
-7.052019017984846,-19.31349692331468,-26.966406925062152,-26.7504636622423,-54.74337609773469,-36.48165934294557,-53.663482984483544
-6.82941570662547,-19.516931343140868,-25.778647306229143,-26.361609058269515,-53.440762688123186,-38.20965105020591,-52.50304595728503
-6.912152313528119,-19.82021355242195,-27.551880044141434,-28.634053194881435,-57.41085665170438,-42.57350136394992,-56.87400322658595
-6.877864563941271,-18.059982104221103,-25.251924255634194,-29.952564728540256,-57.55857843576276,-40.777369328343994,-60.000563297062804
-6.735251141853656,-17.037101424212885,-25.2557194478015,-24.834896985685095,-50.4985536553095,-33.602710063921236,-50.05169102162521
-6.9003926385822485,-18.628813047749247,-23.9816563858247,-26.16944804035894,-51.26593564403874,-36.72649184562352,-52.842014946038006
-6.985233706032931,-17.01504408212288,-26.123895214050954,-32.47298962556067,-63.06076019552532,-40.981310809967205,-61.81088649443665
-7.017744774959134,-21.441896471768747,-31.376476902266948,-29.157919203137574,-59.430477174062915,-39.88179183310223,-61.695624511065354
-6.887662205411573,-20.965673675824505,-25.86631637294066,-29.596836003584546,-57.330241426757965,-40.10554440451781,-60.1346816807157
-6.997654028697397,-16.88867505311935,-26.271025339161024,-26.696020405927438,-54.577911209530626,-35.6750565825339,-53.21101790647486
-6.938959421023683,-20.365690142933172,-27.53361270904285,-27.094055032361307,-55.42808187628198,-37.440952779392404,-54.4775076015051
-6.837939680543813,-21.687148196352247,-26.005440404810816,-26.312716710258343,-54.505766898091196,-37.408163340838286,-52.48042559788889
-6.703187704562793,-17.461946647403497,-22.831218895420815,-23.025524094019477,-47.586660846669965,-31.870094107521606,-45.9733578389705
-6.977310076186829,-19.001133356243606,-25.78457121464055,-29.749657889309265,-58.74033233866874,-39.32265461231786,-57.56203164902295
-6.952959907302227,-21.071117988328982,-27.367237992100737,-28.853708489963456,-57.28867793910445,-39.389608486692424,-57.33385273779441
-6.950183286224119,-21.359023260371803,-26.465224208659155,-31.116105254938635,-59.90956301006792,-41.96608282688561,-62.501907577485945
-7.010199581398486,-17.46225117552592,-24.780961658078535,-26.16869672833295,-51.69830280539373,-34.92836269225777,-52.776334256682134
-7.052960378482537,-20.343832979548253,-29.162994306285178,-28.229509004836096,-57.16938496136717,-38.4154017267677,-57.402126897872975
-6.994595193735224,-19.951939522570914,-28.258468717407798,-28.10607042871261,-56.32784873468355,-39.2651411712187,-57.577007478965996
-6.859916837523703,-22.225239276257962,-25.83600586762286,-26.87135665795643,-55.76522301522072,-38.018099148358054,-53.228156429103656
-6.974053383108859,-18.701682366935135,-25.92427843712824,-27.95710172141596,-56.970181999831986,-37.30801220336203,-54.90577871090389
-7.051815540449572,-20.86996276450929,-29.630484111493665,-29.45349895936477,-59.0457548752557,-39.89915227061478,-60.169067867465415
-6.932950871243013,-24.555144916211752,-25.432485277919458,-25.80385660497116,-51.653271573953695,-38.34728671906315,-51.91876860082648
-7.14758081885194,-18.414677479681163,-33.09966360071127,-28.35084816138269,-59.12388753815013,-37.58459752622618,-60.27376943107796
-7.059190580090358,-21.015950958275813,-27.906849307671077,-29.321845867704624,-57.949849366458736,-40.095939388858206,-59.74322368338697
-6.947698499998729,-21.60696313133352,-25.70109063560441,-27.095249175587874,-53.4945542519333,-38.95335668371068,-56.537899068626125
-7.077059738173587,-18.579580651696194,-26.618082303516303,-31.602222657568532,-62.00075301576514,-40.93814389309996,-60.75190769029396
-7.111428357104594,-18.085938061563585,-27.308954933065404,-30.168886981745782,-59.71125990260046,-39.22975198111614,-59.01969696528391
-7.127660850007413,-22.302147860472587,-26.679404223491517,-28.85750624479215,-56.710456365821905,-42.82132358821225,-57.55657265311961
-7.058032864047445,-19.35436131892563,-27.342086797000892,-28.357358345190008,-57.56398140559813,-38.04089031050256,-56.241372598478165
-6.890325243907257,-15.281079752699918,-24.316722655342204,-27.70482335291254,-53.866433058578146,-35.38130597157367,-54.388325314527414
-6.875894714674072,-17.774540131010617,-24.037599120663796,-27.494324172749515,-53.373754492083876,-36.40541839255007,-54.057488343403264
-6.9160254813683615,-20.528149177571642,-26.48782023781666,-25.996376867310033,-53.71239137273749,-36.474249853656346,-52.26541495110748
-7.125508151041959,-21.226386283103658,-28.05292055730327,-30.89903041221006,-60.851166210259635,-41.6359054735795,-60.618759526923995
-7.0098847628597625,-19.978685682206297,-26.9043476854678,-25.714796424291332,-52.063076699006906,-35.70489560161995,-53.322875795839174
-6.992666428106475,-16.945022344280705,-25.788310451958584,-28.004884047583957,-55.38486685115214,-36.74278124997646,-55.14074848148036
-7.008557539706028,-20.653427843876766,-31.701981788471567,-26.007399853545188,-55.266075604110256,-37.36155515855205,-55.15717131289963
-7.098798591299628,-19.13572599915403,-32.66291617077653,-26.09445729297357,-56.510752801048966,-35.868510043109694,-55.54021216424969
-7.067854071015515,-18.797492719320616,-27.784181046128182,-26.607541496123083,-53.86028613983299,-36.66324904265679,-54.918377350301
-7.0296252197512885,-22.373106357728677,-26.038069330787028,-26.423891141364322,-52.686310282911194,-41.8199281181994,-54.05378943818647
-7.007277731333836,-18.892966188240813,-28.279509595536506,-26.176175714479758,-53.924786053967864,-35.77628237409463,-53.62165518084404
-7.025484449340955,-22.027206229768947,-26.487611865648372,-26.923940666088875,-54.5344620766854,-41.296313190350574,-53.719123336368206
-7.011000989893227,-20.027177407937458,-27.03268491528304,-25.419119756407365,-52.165345207753624,-35.84137705273822,-51.8629015319227
-7.006997126021589,-20.81161908595801,-25.828074613760375,-26.30638046534751,-52.955184210724816,-36.71271869500354,-52.560954365567795
-7.057549112688966,-22.086140386557645,-27.290279600276165,-30.968901787140513,-60.18732928618594,-42.20395700023498,-61.00615692149717
-7.024683893405168,-18.394140787084243,-27.853910157721405,-27.557886311193986,-55.26804699758802,-37.101438335186636,-57.64829602348296
-7.136201398117776,-20.260679943370544,-26.385830566835107,-27.95804877451318,-57.3564618130756,-38.46462829242986,-55.13584470949995
-7.079953988021351,-17.710248388238387,-27.18119758527967,-27.574389328088692,-55.575676538434244,-36.546629976960936,-55.12157868139032
-7.0397446154033245,-17.702325811362677,-27.354173660118086,-28.916774798475377,-57.46473750316557,-40.323325360842425,-57.34059384464056
-6.901061609954524,-18.831255649476187,-24.992180490839402,-27.846019843546465,-54.886117566350805,-38.16128195567046,-54.43552603861195
-7.0753840326563315,-17.81979025684226,-28.83277971401317,-28.71080696911957,-57.502283418033386,-38.29717230266277,-59.10983324217922
-7.0773572728775145,-22.57447530071069,-28.228070060952525,-32.182566722273265,-62.39214292847502,-49.16118558696871,-64.77293854897475
-6.999725176570491,-17.20993362670747,-25.259551685378955,-26.636770602118855,-54.843990425146046,-36.238961959862,-52.59041649014483
-7.125227113089602,-19.16804730852685,-27.560345078899356,-28.531650954907047,-56.69931368650364,-38.153796650929735,-57.343917950612145
