,0,1,2,3,4,5,6
448,-7.14860013561,-17.7578676005,-23.5990832656,-29.0541071844,-55.3855366886,-38.8121180783,-57.7025556379
449,-7.09017754559,-17.3673250544,-24.4536462739,-25.4159351636,-51.2106487947,-35.2963513384,-50.44939907
450,-6.94995183574,-17.9064429194,-22.2499154043,-28.010682593,-54.5689351676,-37.512607543,-53.1705931988
451,-7.065484482,-15.5101962465,-23.5372548084,-25.8683890337,-50.6384505366,-33.8263474616,-51.6076270438
452,-6.99442221353,-15.5686539025,-21.5568755019,-23.4061654317,-45.9051003724,-31.2707767229,-47.5750210688
453,-7.14604210901,-15.780769919,-23.9068428336,-26.1175875446,-51.1302488346,-34.0164953716,-54.6409348818
454,-7.04903181628,-15.1143041759,-23.468258272,-25.6738737682,-51.345970197,-33.826404199,-50.3035298618
455,-6.74822234848,-16.1024123391,-22.4353721467,-23.6597716727,-46.7628029949,-32.0894956494,-47.8342953283
456,-7.12188717987,-16.4635856244,-23.7345877196,-26.0285312222,-51.290765886,-34.3418548607,-51.2247407576
457,-7.09561418447,-17.3981192901,-22.2611893367,-26.5312646404,-51.765759226,-36.6663578596,-51.031016534
458,-6.99296858122,-15.7192029372,-25.853733422,-25.2480055069,-52.4168387205,-35.6442749439,-50.818933861
459,-7.00404794391,-15.4127794077,-23.106431617,-24.9027733129,-48.9447752156,-32.6216995287,-50.2224351556
460,-6.78123797598,-14.6737851529,-24.6035030701,-25.8442447737,-51.1223844377,-33.6484073191,-52.2053636784
461,-7.05476965735,-15.3820835893,-23.6561065495,-24.2340854887,-48.1887339453,-31.9261403684,-50.1628559946
462,-6.9920461816,-17.1605874768,-25.5167667486,-24.8470439626,-51.440075765,-33.4280028306,-50.0596061458
463,-6.62546082356,-14.052599589,-20.9761344216,-22.8437076507,-44.9678771272,-30.0346124119,-45.2806694539
464,-7.00479563124,-16.3694700972,-24.2875583679,-25.1347716749,-54.0406979728,-33.778351668,-49.8460503271
465,-7.2354388651,-16.8542238574,-24.3746570447,-28.8336073876,-56.1100186654,-37.2642069114,-55.5887348189
466,-7.00479563124,-16.3694700972,-24.2875583679,-25.1347716749,-54.0406979728,-33.778351668,-49.8460503271
467,-6.9096346591,-17.8880982148,-22.1376172194,-25.7261129839,-52.4902186936,-36.0485453855,-49.6597145704
468,-7.09228434717,-15.5925989411,-24.4856252905,-26.7926842541,-53.4902226447,-34.9178814577,-52.4959945704
469,-6.75990452953,-14.2846704143,-21.3628124133,-23.44584286,-46.2560300542,-30.7301630575,-46.1437484934
470,-6.838868211,-14.9642564097,-25.2739896572,-24.4603956821,-49.3994213969,-32.2238276903,-50.3332066939
471,-7.23591844355,-16.8418157732,-24.4161582972,-29.3214124319,-56.4188764031,-37.7871600833,-56.691332118
472,-7.04846089202,-17.1312723877,-24.3031216954,-28.759168115,-56.4233223102,-38.0907857347,-55.3450666427
473,-6.60499570987,-16.7936060244,-20.9536504858,-24.5555646051,-47.6129096007,-33.2327282648,-47.7047976613
474,-6.88299733234,-14.9807546185,-22.244515521,-24.1012344934,-47.7156464438,-31.8518186646,-47.5409092235
475,-6.80163463298,-17.066165617,-21.7530629008,-24.5587353701,-48.8982241144,-33.404187145,-47.7638516661
476,-7.03035754771,-15.3420093374,-23.6605817276,-27.6282781143,-53.9578382681,-35.423462192,-53.4192502092
477,-6.8579644871,-16.1279213198,-21.4919253939,-23.4710506721,-48.533576674,-35.4944476296,-45.9554118406
478,-6.74424693505,-13.9890812568,-23.2854892922,-23.9787508682,-47.6293209833,-31.4097255421,-49.2698385164
479,-6.99681016258,-15.5653935668,-24.7649766615,-25.9835170189,-51.9711759939,-34.4860212412,-51.5312834009
480,-7.24055513259,-17.5037762224,-24.370806118,-27.6227195989,-53.6820592545,-36.3752542787,-54.6895513481
481,-6.64444149424,-14.4046694247,-22.0213415493,-23.6894682843,-47.0628741564,-32.3505003255,-46.7640254242
482,-6.88385107367,-16.5510193983,-20.8582688575,-23.092153761,-45.0864332642,-31.3701968245,-46.710162061
483,-6.91623862618,-15.0897377372,-22.5750674828,-24.0421193826,-47.35138667,-31.5931509139,-50.6557241522
484,-6.98009208117,-16.3351801589,-25.8601798569,-26.7425690914,-54.2653623424,-35.1118612801,-53.089406103
485,-7.02890719739,-15.8230361421,-24.7218111133,-26.1922830726,-51.9717242702,-34.3030229301,-52.0213122203
486,-6.89231432075,-15.3499124794,-23.9735674396,-28.5434291795,-55.533831057,-37.4841858425,-54.9334897361
487,-6.94660580504,-14.9228400025,-23.8182692473,-27.363422497,-53.4962985686,-34.8300350315,-53.1606789892
488,-6.62699047215,-15.491714169,-21.5651959447,-23.8175835725,-46.511803097,-31.8778943671,-49.0975946113
489,-7.07985956162,-16.2043237859,-24.3759431615,-26.5815736463,-53.0762699482,-36.3173819807,-52.1305895643
490,-6.69497479778,-14.3429694413,-23.8761916823,-24.160216823,-48.3752087098,-31.8980387298,-48.7398334089
491,-7.18181361789,-18.7399526709,-22.9291310705,-26.1171055887,-51.2725755924,-35.6709898204,-50.8060917789
492,-7.11350056238,-16.3344013528,-23.7272606273,-27.4742434084,-53.2201468048,-35.6675541295,-53.7642320588
493,-6.97825029094,-18.6231418426,-21.4652556493,-23.6132114647,-46.4243768385,-33.2172698814,-46.5867921742
494,-6.89102476378,-17.3538798502,-21.9080006954,-27.3488586341,-51.9781444826,-36.8855992984,-55.1626555021
495,-6.71889394105,-14.4152960365,-23.1734408335,-24.6511365835,-48.5715575947,-31.8628307523,-50.6268679263
496,-7.12166484031,-16.482045033,-23.7766965924,-27.3113850909,-53.0593775624,-35.5876350055,-53.4023028063
497,-7.15907338806,-16.6836623398,-24.1890996133,-26.3421589628,-51.714623748,-34.692304647,-52.4319141375
498,-6.79876806258,-15.1019940156,-23.2208677782,-25.8287696637,-51.7099997322,-34.5792663605,-50.3879148092
499,-6.928577901,-17.9311294546,-22.2307798929,-27.9923739169,-53.3085054433,-36.9811262064,-53.6496326305
500,-7.06537476182,-17.967394945,-22.8441075563,-30.3606190114,-59.0432962122,-39.346200142,-56.9708426388
501,-7.12050849829,-15.8171590595,-23.767777766,-26.1539476975,-51.3593707353,-34.0733224812,-51.589689421
502,-7.11047823442,-16.3523401294,-23.7447312234,-27.177450687,-52.7418985119,-35.3713144286,-53.4775403459
503,-6.93107509616,-15.2066990108,-22.9707277377,-24.5504212122,-48.4003821627,-32.1993768226,-49.215842628
504,-7.1482183163,-16.042760302,-24.5784872784,-26.3850957854,-51.885556172,-34.7622165093,-53.5200684461
505,-6.74948258031,-15.0395324019,-22.2425740983,-23.3284780338,-46.1174755465,-30.9086596647,-48.6007571625
506,-6.96237633196,-15.0880689718,-23.9240823311,-26.5932805594,-52.0594019296,-34.3937511853,-52.3919843127
507,-7.1064005958,-16.6845423836,-21.8207743341,-25.1639276116,-49.5635982089,-33.9255090234,-48.7451824619
508,-7.06010307646,-15.4050492507,-25.4808509238,-25.7891637891,-54.4907867579,-36.9326088662,-51.4252571036
509,-7.11353154146,-16.6588620055,-21.8450471374,-24.4205463741,-47.5608435344,-32.81276564,-49.6569142128
510,-7.00166512281,-16.703517336,-24.7611634555,-26.2555416656,-51.7790946405,-34.6516711706,-53.5181178847
511,-6.83457202771,-14.6525484463,-23.3069000397,-25.5324400676,-50.7810440888,-33.3060470169,-50.0578070471
512,-7.01418539594,-16.7119159735,-21.2361787864,-23.2206812085,-45.449400125,-31.6449188954,-49.177364189
513,-7.08692815719,-16.5460774303,-22.9748329271,-26.1757328224,-50.7566964544,-34.4510613119,-52.9926151587
514,-7.2189974916,-16.1337862501,-24.9703163343,-26.9707069484,-56.3509986728,-36.0688412908,-52.9417649888
515,-7.18560572419,-18.2624098165,-22.9634932802,-25.7460630609,-50.1332362569,-35.6352320087,-51.4852529075
516,-7.1163246815,-15.8450724317,-23.5645051764,-25.64589205,-50.2901884028,-33.5699663667,-51.5447838756
517,-6.98568733226,-15.1361121335,-23.5305611802,-25.1176309507,-49.9787414073,-33.0444490381,-49.6507206512
518,-7.00382968459,-15.4191579639,-22.7839694966,-24.5734927879,-50.649031635,-33.6748656849,-48.2563824046
519,-6.74822234848,-16.1024123391,-22.4353721467,-23.6597716727,-46.7628029949,-32.0894956494,-47.8342953283
520,-7.05749747052,-16.1590057264,-21.8408409244,-24.0739055782,-47.0523378815,-32.2378790854,-48.6254102006
521,-7.18560572419,-18.2624098165,-22.9634932802,-25.7460630609,-50.1332362569,-35.6352320087,-51.4852529075
522,-7.23138664829,-16.4715509338,-24.6574732995,-28.6579309624,-57.1125624783,-36.8937138165,-55.3295716025
523,-6.86588602661,-15.2566863452,-25.3265561179,-24.7321219146,-49.7632305954,-32.8059000788,-52.5842545531
524,-6.73756005916,-14.7369854946,-23.8403612645,-24.0270799053,-48.9255647379,-33.3200900093,-48.0392541087
525,-6.99722788094,-15.4661831079,-23.0586359636,-25.5021260779,-50.5964372171,-33.7824896871,-49.8918023559
526,-6.67450595563,-14.5979272905,-24.3453136941,-23.6782741989,-48.0619902939,-32.4681740713,-48.0125165064
527,-7.09984448537,-15.5731075474,-23.6284627158,-26.2791998168,-51.3751178157,-34.119188672,-51.9314784109
528,-7.11170249781,-16.3676750925,-23.2196357726,-28.0905796588,-53.7472422175,-36.3446521118,-56.6330813735
529,-6.48170493884,-14.2685323009,-20.4910807276,-22.3185254128,-43.9036172457,-29.5157811957,-44.3207912714
530,-7.00048281408,-18.5888589275,-22.7275580142,-25.5159731786,-51.5016856147,-36.3385661588,-49.6499073686
531,-7.08179587587,-15.3324869066,-23.7763491934,-26.307266891,-51.4420062654,-34.0593220168,-52.2361947405
532,-6.96354814278,-16.159242067,-25.7953665154,-26.7196625103,-54.1037821021,-34.9566337993,-53.032677117
533,-6.5153531774,-15.0053813113,-23.0862879457,-22.1434899327,-45.3763382276,-29.6757062847,-44.9300239693
534,-7.08315726317,-17.38128936,-22.7049726456,-25.770655921,-51.0323918121,-35.5263137465,-50.0775342359
535,-6.98179817401,-15.3477348418,-22.818051004,-24.8383633341,-48.7256114159,-32.5283880914,-49.763989237
536,-6.98516508598,-15.6220984492,-23.0774752191,-25.3512850872,-50.2759348505,-33.7740651919,-49.703926668
537,-6.48170493884,-14.2685323009,-20.4910807276,-22.3185254128,-43.9036172457,-29.5157811957,-44.3207912714
538,-7.18181361789,-18.7399526709,-22.9291310705,-26.1171055887,-51.2725755924,-35.6709898204,-50.8060917789
539,-7.17900482991,-17.4067602963,-24.0090873745,-26.6141691561,-52.9208547418,-35.5940757405,-51.9992822084
540,-6.63751786633,-13.7029917694,-23.1271012642,-23.2584171592,-46.4797508984,-30.140828817,-47.8964418072
541,-7.09984448537,-15.5731075474,-23.6284627158,-26.2791998168,-51.3751178157,-34.119188672,-51.9314784109
542,-7.13639127191,-16.4976056225,-25.1863012792,-26.9730232964,-53.3636210693,-37.6458521274,-53.4376337191
543,-7.22794926863,-17.9479757921,-23.1405578172,-25.0490532763,-49.145954822,-34.0668348687,-51.8821953676
544,-7.1135686147,-16.1746377713,-22.6508148436,-24.9743518601,-49.7605595096,-33.476061824,-48.8638991018
545,-6.81772776531,-16.8984986926,-21.3502255261,-24.0206517995,-47.6544379465,-33.0172153294,-46.7873874379
546,-6.68808961321,-16.115894846,-23.3974945753,-25.2080284233,-50.479579418,-33.2905298173,-49.5885629122
547,-7.16113734089,-16.6603804394,-26.0732571569,-26.7947979294,-53.4002631071,-35.1373534084,-53.8472917189
548,-7.12920973833,-16.1259198085,-25.7751372854,-26.5928040227,-53.0960061919,-35.9377169985,-53.1522724536
549,-7.15208002733,-15.9952172237,-24.6215276736,-27.1314090234,-53.0264770671,-35.2735586766,-54.6628798413
550,-7.00041472655,-18.643921606,-22.6063767104,-25.6759008848,-51.3356962661,-35.0948027572,-49.8416156802
551,-6.84056078846,-14.9641372753,-22.0747384483,-26.1353681619,-52.0848355847,-33.8897411362,-50.2530810276
552,-7.23591844355,-16.8418157732,-24.4161582972,-29.3214124319,-56.4188764031,-37.7871600833,-56.691332118
553,-6.98516508598,-15.6220984492,-23.0774752191,-25.3512850872,-50.2759348505,-33.7740651919,-49.703926668
554,-7.30640634229,-17.0551185587,-25.3545198594,-28.6912291816,-57.8447650198,-39.0716140742,-55.7212057209
555,-6.78846743888,-14.9512085562,-22.3500061189,-24.8950096455,-48.5326438296,-32.723458123,-50.2741481229
556,-6.99129292667,-15.4283968674,-22.4728216477,-24.4829516976,-49.6339848241,-33.1054251355,-47.9787631924
557,-6.62546082356,-14.052599589,-20.9761344216,-22.8437076507,-44.9678771272,-30.0346124119,-45.2806694539
558,-6.69497479778,-14.3429694413,-23.8761916823,-24.160216823,-48.3752087098,-31.8980387298,-48.7398334089
559,-6.68808961321,-16.115894846,-23.3974945753,-25.2080284233,-50.479579418,-33.2905298173,-49.5885629122
560,-6.96206896199,-16.4689051037,-21.7435729354,-25.168983108,-48.6252612443,-33.4139562282,-56.2696839256
561,-7.09017754559,-17.3673250544,-24.4536462739,-25.4159351636,-51.2106487947,-35.2963513384,-50.44939907
562,-7.12830586945,-17.4523361888,-23.5545608162,-26.7537767062,-52.1851307969,-35.543156714,-52.335112686
563,-7.24767553946,-16.8016067277,-25.5949827478,-28.068069079,-55.0990376434,-36.4800761112,-55.4555466047
564,-7.05542979413,-17.2780055823,-23.1782727788,-28.8798500679,-58.2436964701,-37.519587864,-54.9095463663
565,-7.1135686147,-16.1746377713,-22.6508148436,-24.9743518601,-49.7605595096,-33.476061824,-48.8638991018
566,-7.06686172992,-15.9350327758,-25.1530928712,-26.319413733,-52.0580896902,-34.2975547425,-54.7217498681
567,-6.92459776667,-15.6198912515,-24.645391493,-26.9170645586,-52.707340595,-34.7338583681,-54.7088413631
568,-7.12965308315,-15.9504975272,-26.6416841531,-29.0765276754,-56.9894523903,-40.3904350677,-58.0767942595
569,-7.00404794391,-15.4127794077,-23.106431617,-24.9027733129,-48.9447752156,-32.6216995287,-50.2224351556
570,-6.77759236829,-18.8023994524,-21.1609465663,-23.613147775,-46.1181644652,-33.265006477,-46.780111417
571,-7.20286321798,-16.6707472025,-25.0688961989,-26.7885593069,-54.6809635767,-36.0441119466,-52.7272332016
572,-6.99296858122,-15.7192029372,-25.853733422,-25.2480055069,-52.4168387205,-35.6442749439,-50.818933861
573,-7.11500650622,-16.2831532755,-23.0302791543,-26.8347718862,-51.8875883513,-35.8088590651,-52.5385850086
574,-6.97495977699,-16.5396057221,-22.0179374115,-25.1032820429,-48.6640500437,-33.3966573223,-52.6929900352
575,-7.06030308898,-19.6876135607,-22.7140621455,-27.1080476138,-53.6061156759,-37.4752059958,-52.0404700385
576,-7.05887744235,-16.1690654285,-24.6558091054,-26.0478324682,-53.3415709966,-35.087752233,-51.4100464137
577,-7.00048281408,-18.5888589275,-22.7275580142,-25.5159731786,-51.5016856147,-36.3385661588,-49.6499073686
578,-7.21865829222,-16.3732772275,-24.4239917593,-28.2907809407,-55.3736499911,-37.5580616802,-54.7816784016
579,-7.12920973833,-16.1259198085,-25.7751372854,-26.5928040227,-53.0960061919,-35.9377169985,-53.1522724536
580,-7.16128069758,-16.6961214255,-24.2573646827,-25.8545650525,-51.2094069722,-35.4664328973,-51.3098344319
581,-7.17542367071,-16.9985349929,-23.9899847922,-27.7897177511,-54.0569107102,-36.3315873275,-53.9971586114
582,-7.06882318245,-17.7916902171,-22.1161579411,-24.7352519552,-48.1610314741,-34.3399659563,-52.5663021677
583,-7.09771908248,-16.5666556496,-21.6594079938,-23.9751847124,-46.7929145957,-32.3060688035,-50.3178987775
584,-7.15208002733,-15.9952172237,-24.6215276736,-27.1314090234,-53.0264770671,-35.2735586766,-54.6628798413
585,-7.04387187961,-16.5496236469,-22.3317916049,-25.4542966817,-49.4961623099,-35.1741467664,-50.0258375748
586,-7.22162949708,-21.3505521564,-24.4478898458,-26.3959553006,-52.1585876951,-37.8071115606,-52.1703848175
587,-6.98612364797,-15.8794237228,-22.7815538471,-26.1855891301,-50.6692066388,-34.1752524082,-55.3158268146
588,-7.11955047754,-19.8446577771,-22.2255306814,-26.8993639853,-52.0548397762,-37.0407784869,-51.6440375903
589,-6.88649475291,-17.1853859191,-20.884838016,-23.7571880916,-46.0879944419,-32.3591754344,-48.0495447921
590,-6.74337444214,-15.4414998849,-20.7712827907,-23.8571991539,-48.3023361354,-31.9383858293,-46.1785387883
591,-6.92988722091,-14.9919342408,-25.4244932068,-27.4091049771,-53.9151611429,-34.9415046533,-54.7314125907
592,-6.92559126394,-15.0893248375,-22.4491692621,-24.4008027198,-48.2462415607,-32.1942661302,-48.1080071438
593,-6.94841526122,-15.6503683422,-23.2185743621,-25.3089258887,-49.8138383318,-33.1518116932,-50.052988866
594,-7.1482183163,-16.042760302,-24.5784872784,-26.3850957854,-51.885556172,-34.7622165093,-53.5200684461
595,-7.09771908248,-16.5666556496,-21.6594079938,-23.9751847124,-46.7929145957,-32.3060688035,-50.3178987775
596,-7.16113734089,-16.6603804394,-26.0732571569,-26.7947979294,-53.4002631071,-35.1373534084,-53.8472917189
597,-7.03822089599,-16.2104220873,-24.13058993,-25.8416869697,-52.2308597236,-35.4459448023,-50.8589983616
598,-6.86185790862,-15.8319907175,-21.5783471172,-25.8304695651,-50.0677977343,-34.6510873869,-49.7460095034
599,-7.03029682223,-15.5519940421,-23.1186972412,-25.817323864,-51.2563007438,-33.8681564325,-50.3627419849
600,-7.2024745111,-17.146526481,-22.843885333,-25.6484764214,-50.3697748819,-34.4354313469,-50.1390671401
601,-7.30172450707,-18.2835146325,-23.9522145222,-29.8528790116,-56.8338873018,-40.4653808212,-57.7201434992
602,-7.1692814172,-15.7266126183,-23.7069663323,-26.2653785577,-51.2561749165,-34.1457680276,-53.5955444855
603,-7.35865476658,-19.6283013581,-29.5361720413,-33.8470158555,-66.7500570049,-43.6817397947,-65.5850319533
604,-7.34459669407,-20.1632198646,-24.4665406024,-30.5783127545,-58.1088836862,-40.8997406134,-60.1634538023
605,-7.2033553222,-16.2649953427,-24.2028162199,-30.0075303825,-57.5385306705,-38.2322411191,-57.3908842391
606,-7.24191445617,-16.3284222095,-23.9687056554,-26.5749754014,-51.9034361887,-34.74422794,-52.9639795568
607,-7.1804934171,-17.8803147446,-23.9956046633,-28.7441038005,-55.3689256586,-37.850548873,-55.5727719209
608,-7.23313826439,-16.2259567913,-25.1765654695,-28.3521561919,-56.7772873456,-36.524662013,-55.1348994198
609,-7.19936021647,-16.3636423526,-22.9766939213,-26.5583840625,-51.959232323,-35.1310718139,-51.4914147141
610,-6.85729102168,-16.106411264,-23.3255934567,-27.1536332883,-52.4262573221,-35.2077443974,-53.7685499447
611,-7.24418349208,-19.0680619709,-23.8422805679,-26.4903220079,-53.014062619,-36.3300095568,-51.6908767483
612,-6.10787358842,-13.6238159849,-19.2213264601,-20.0625349213,-39.7405477275,-27.0667206583,-41.0368035668
613,-7.07737087731,-15.1676750641,-24.7109317279,-25.6306549262,-50.8031562168,-33.2293956749,-53.6419551549
614,-7.23227259042,-20.7266324681,-26.0297915936,-27.8983958238,-54.9251992357,-38.7734417876,-55.9315626718
615,-7.21498959759,-21.44436758,-24.5011553424,-27.9661163395,-54.2512781337,-38.7857014818,-55.3615551681
616,-7.24000773879,-16.3448482587,-24.3664327108,-27.4257566184,-54.8830921653,-36.8647406798,-53.344374923
617,-7.26858882804,-18.9263665548,-24.2737294959,-29.2230903019,-55.9790705477,-39.151024995,-58.0704652019
618,-7.33266722629,-18.9330249527,-24.3153614682,-31.7139517502,-60.0645832426,-41.187055845,-60.0860101965
619,-7.24032889005,-18.715398508,-24.8429737549,-27.6206993758,-53.9423407307,-37.0908154281,-54.7552513355
620,-7.2826761457,-18.9867328034,-25.8749047883,-28.2135392022,-55.717839338,-38.2574390162,-55.5118896312
621,-7.04699575824,-15.6857623073,-22.9197257961,-25.1020126186,-51.0580527867,-34.2461839081,-49.1232068809
622,-7.2408176812,-17.9442088678,-23.1748333535,-26.1618961923,-50.9278148756,-35.1585670187,-51.6953465812
623,-6.94457540664,-15.511417786,-24.5178710219,-26.4965884059,-52.0210058747,-34.6053047978,-53.6975928231
624,-7.28944059492,-18.7690001708,-25.6888577292,-28.1588341062,-55.2174313624,-37.5849346174,-55.8041319253
625,-7.34820295433,-19.3613401926,-24.5792940357,-31.1785120332,-59.0973102329,-41.0112214073,-60.3414064982
626,-7.34378402509,-18.5916071401,-24.9694846498,-31.7826848076,-60.4133084511,-41.1757881552,-60.6182286185
627,-7.2016964139,-17.0637883486,-24.4505008074,-27.4637657742,-53.4231715214,-36.0070901547,-56.118908247
628,-7.24239371971,-16.2992945479,-24.026935138,-26.5660967101,-51.9149790966,-34.7234096196,-53.0167382354
629,-7.29275727696,-19.7588577636,-24.5453413686,-29.5084664217,-57.4448652181,-39.5565450295,-56.6238519927
630,-7.15058025206,-16.5845340198,-22.701383535,-25.6703544698,-49.8562234872,-33.9701837028,-58.5184537799
631,-7.32967498126,-17.7803247783,-24.8861812958,-29.1822936343,-56.4302659541,-39.8385623554,-56.7445333485
632,-7.13373356872,-16.866309678,-24.4102210448,-26.6216344423,-52.6992229432,-37.1068714697,-52.3342300565
633,-7.23427281334,-17.8492351578,-23.5911131619,-27.9164045218,-53.7057595584,-38.3235673977,-55.009040552
634,-7.23973140162,-16.2396219417,-25.556241612,-27.0912478747,-53.4947474368,-35.2809250085,-54.3721655378
635,-7.07309521479,-15.2655364275,-23.608185658,-26.1797789132,-51.0754131604,-33.8153330496,-53.9309092878
636,-6.96479203668,-15.6436127286,-22.8168301443,-26.2451164749,-50.9672527953,-35.2986380945,-51.3493705034
637,-7.32289483438,-19.0708565533,-25.0246139338,-29.1355387849,-56.3388917564,-38.9008340746,-56.9760763588
638,-7.04342709316,-15.2591558397,-23.0861856669,-25.1854467026,-50.6084598366,-33.1236116615,-49.3608927245
639,-7.12164309327,-16.704524031,-24.153819206,-27.3830360278,-53.1592458362,-35.7495133955,-55.2367347523
640,-7.20963627553,-16.6812980843,-23.9788044594,-27.8824350783,-53.8331648508,-37.4214239145,-55.429771503
641,-7.27955643209,-17.2033279777,-25.0533297186,-27.7833863809,-55.3774379925,-39.4770800928,-54.2517855355
642,-7.22023725714,-16.1532871899,-24.8196179344,-28.7701252103,-55.5656308014,-36.8471103024,-58.900456167
643,-7.06135180739,-15.7994402056,-23.9615961264,-26.1984130476,-52.1128427246,-34.2047217994,-51.3828306784
644,-7.25685172687,-18.9196561564,-23.5767245014,-27.3880576406,-53.0601245008,-36.8820491738,-53.4469380462
645,-6.94251465782,-15.0400460801,-22.6156467819,-24.3258399901,-48.2582463758,-32.5560303543,-48.0496647726
646,-7.28982766962,-19.490737138,-24.6643750957,-28.9087601973,-55.763278425,-38.6572250882,-56.7268321231
647,-7.28899625174,-17.3485814422,-25.0407451648,-31.6246748944,-60.0303811181,-40.357878348,-60.9555394602
648,-6.76386834742,-16.1633675436,-22.3709498268,-26.3096610151,-53.8642511048,-35.2484194874,-50.6507744682
649,-7.19376981213,-16.8037316109,-27.2897248858,-29.6176048839,-58.6736478424,-40.168964447,-58.2494394753
650,-7.32289483438,-19.0708565533,-25.0246139338,-29.1355387849,-56.3388917564,-38.9008340746,-56.9760763588
651,-7.052571781,-19.0758488366,-23.6207691932,-26.3979835367,-51.4465619559,-36.1119165329,-52.6997723431
652,-7.00482296258,-17.5707149838,-22.2507626125,-25.1482484349,-48.8584873046,-34.4828081725,-50.7737374106
653,-7.02988257777,-15.1961116956,-25.558563444,-27.3291367123,-53.7758155753,-35.4931853914,-56.3617809285
654,-7.35262287018,-18.7307637482,-25.6046488308,-30.8448059712,-59.1542284693,-41.0976905643,-59.9990584845
655,-7.07031970429,-17.8752059391,-22.9475647678,-26.1677513415,-52.1261951597,-35.2473997794,-50.7567273346
656,-6.78551498875,-14.6193083913,-24.0876234748,-24.9273551062,-49.4349159744,-34.2542975682,-53.8606698751
657,-7.3137415545,-18.215905626,-24.6367987533,-28.6988682601,-55.949069094,-37.819982503,-55.553688941
658,-7.34186331094,-18.7012775888,-25.5647536012,-30.2041111562,-58.459676004,-41.2428864373,-58.4117082578
659,-6.85952818306,-15.1437402201,-22.0650399801,-24.1206003956,-47.4008444658,-31.692635104,-47.7948262836
660,-7.32891144812,-17.8911294934,-24.7491747867,-28.9641242414,-55.8628203113,-37.9189429629,-57.0795650269
661,-7.31519795395,-18.8074409736,-24.5695270811,-28.8208562176,-55.6300814142,-38.4293885165,-56.3110391821
662,-7.29223337405,-17.2741257096,-24.9221630508,-28.4034466005,-55.0788292265,-39.608969797,-56.9138645027
663,-7.18294525418,-21.2790473729,-24.3783899791,-30.9352332568,-59.2662282883,-41.7860299297,-58.7423704394
664,-6.52220397595,-13.5038603484,-23.3751790483,-26.3010826916,-51.139762062,-33.0754007314,-54.5470753722
665,-7.22128604709,-17.6737472943,-24.3657135994,-27.045404065,-53.1385931843,-35.8887819507,-53.0595967676
666,-7.22192306699,-16.5530092697,-23.1092412498,-25.5263167386,-49.8924498677,-33.8067979652,-51.0361061517
667,-7.02041593127,-16.0815139193,-24.2360165469,-24.8342566241,-49.4124852888,-33.0788274202,-50.6164189624
668,-7.21678684384,-17.0498849319,-23.9356688434,-26.6689526184,-52.6545238418,-35.2838487319,-52.1184438736
669,-7.33653634741,-18.594638516,-25.3962976942,-29.2063826861,-58.8758384934,-38.9649480014,-56.5121280461
670,-7.32853759454,-18.227002332,-25.4898811104,-30.2028126329,-58.2128535349,-39.4394130085,-58.6870800737
671,-7.19631036283,-17.2797695141,-24.641425109,-25.5700165037,-52.8243274339,-34.2430018088,-50.6825874575
672,-7.34099820169,-18.7413057863,-25.5718481972,-30.1242469947,-58.4765920685,-41.812137298,-58.19914803
673,-7.33108874093,-18.0621636168,-26.2754883478,-31.726824548,-60.7284516683,-41.6108198883,-64.2123168456
674,-7.13405124418,-16.7418329082,-24.6540086475,-26.2994219498,-53.7767728374,-34.8145953663,-51.7853681212
675,-7.24991737903,-16.5452399775,-24.8962693322,-28.3668082253,-55.054172836,-36.7461967078,-56.1221859351
676,-7.06364470475,-15.8125950932,-23.9832638088,-26.2436603928,-52.1494422382,-34.2453084654,-51.4718427189
677,-7.30379742668,-19.3021347246,-24.3459974182,-28.1776358785,-55.4801844786,-38.0991605768,-54.5060739356
678,-7.15654104131,-18.5881251712,-24.0403470483,-26.6811946602,-52.2655362909,-36.9034538656,-52.5520325271
679,-7.25829473422,-17.2541826111,-24.8360379869,-30.2476420811,-57.8682946642,-39.4005812175,-58.7521388094
680,-7.26234711831,-17.1579055613,-24.8594387996,-27.5903360116,-54.0998550195,-36.954020648,-54.2325122835
681,-7.02809158156,-15.4433166792,-23.9413968088,-25.2622082269,-50.534494595,-32.9920263031,-50.0156403985
682,-7.35223082883,-18.6724013861,-25.6328222769,-30.6884911106,-59.0079614601,-41.0428881844,-59.4998928617
683,-7.15774888787,-15.9469639559,-24.3566519423,-28.2119234472,-54.5644230051,-36.1925541543,-55.525924197
684,-7.26637809301,-16.7368932627,-25.1162279588,-30.1855870605,-59.1447426536,-39.3392546887,-57.8744269269
685,-7.28663994204,-18.9355752831,-26.2130714178,-28.3644174005,-55.6810199153,-37.8868171588,-57.1107682548
686,-7.32069868476,-17.0712209373,-25.68030894,-30.0936990582,-58.1243936073,-38.9452772394,-58.6743019687
687,-6.99549816708,-15.7470386849,-23.9686280624,-28.5693207489,-54.9840889637,-37.0255178889,-55.5256293633
688,-7.16213137298,-18.0092891926,-23.9978091519,-27.9174316565,-54.0274006236,-39.3734382626,-54.5435121758
689,-7.34040449894,-17.560867213,-25.9758536702,-30.2663319479,-59.4248718067,-39.7752026672,-58.4545161163
690,-7.18754374325,-15.6309002321,-25.3114921537,-27.4452068562,-53.913696702,-35.3123085958,-54.7245697574
